,Price,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Pool,New,District,Type
6793,189000,37,3,2,1,1,1,0,0,1,91,1
6794,230000,45,2,2,1,1,0,0,0,0,91,1
6795,260000,50,2,2,1,1,0,0,0,0,91,1
6796,322000,61,3,2,1,1,1,1,1,0,91,1
6797,540000,69,3,2,1,2,1,0,1,0,91,1
6798,260000,52,2,2,1,1,1,0,0,0,91,1
6799,275000,51,2,2,1,1,0,0,0,0,91,1
6800,590000,100,3,3,2,2,1,1,1,0,91,1
6801,249000,49,2,2,1,1,1,0,1,0,91,1
6802,329000,63,3,2,1,1,1,0,1,0,91,1
6803,177000,38,1,2,1,1,1,0,0,0,91,1
6804,317000,51,2,2,1,1,0,0,1,0,91,1
6805,480000,79,3,2,1,2,1,1,1,0,91,1
6806,374900,51,2,2,0,1,1,0,0,1,93,1
6807,290000,70,3,2,1,1,1,0,0,0,93,1
6808,400000,64,2,2,1,1,0,1,1,0,93,1
6809,249000,48,2,2,1,1,1,0,1,0,93,1
6810,244900,49,2,2,1,1,1,0,1,0,93,1
6811,350000,64,3,2,1,1,1,0,1,0,93,1
6812,229000,42,2,2,1,1,1,0,1,0,93,1
6813,221000,56,2,2,1,1,0,0,0,0,93,1
6814,295000,49,2,2,1,1,1,0,1,0,93,1
6815,240000,34,1,2,1,1,1,0,1,0,93,1
6816,305000,53,2,2,1,1,1,0,1,0,93,1
6817,219000,41,2,2,1,1,0,0,1,0,93,1
6818,665000,152,4,2,1,3,1,0,1,1,93,1
6819,235000,42,2,2,1,1,1,0,0,0,93,1
6820,360000,55,2,2,1,1,0,0,1,0,93,1
6821,333000,52,2,2,1,1,1,0,1,0,93,1
6822,235000,34,1,2,1,1,1,0,0,0,93,1
6823,300000,48,2,2,1,1,1,0,1,0,93,1
6824,725000,93,3,3,1,2,1,0,1,0,93,1
6825,286000,51,2,1,0,1,1,0,0,1,93,1
6826,375000,66,3,2,1,1,1,0,1,0,93,1
6827,280000,52,2,2,1,1,1,0,0,0,93,1
6828,370000,47,2,2,1,1,0,0,1,0,93,1
6829,199000,40,2,2,1,1,1,0,1,0,93,1
6830,400000,55,2,2,1,1,1,0,1,0,93,1
6831,330000,65,3,2,1,1,1,0,1,0,93,1
6832,350000,65,2,2,1,1,1,0,1,0,93,1
6833,628000,74,3,3,2,2,1,0,1,0,93,1
6834,250000,56,2,2,1,1,1,0,1,0,93,1
6835,367000,56,2,2,1,1,1,0,1,0,93,1
6836,183900,41,2,2,1,1,1,0,0,0,13,1
6837,184900,41,2,1,0,1,1,0,0,1,13,1
6838,316387,49,2,2,1,1,0,0,1,0,13,1
6839,370000,74,2,2,1,1,0,0,0,0,13,1
6840,189000,37,2,2,1,1,1,0,1,0,13,1
6841,529000,63,2,2,1,1,1,0,1,0,13,1
6842,316387,49,2,2,1,1,1,0,1,0,13,1
6843,184900,41,2,1,0,1,1,0,0,1,13,1
6844,400000,53,2,2,1,1,0,0,1,0,13,1
6845,490000,89,2,2,1,1,0,0,0,0,13,1
6846,694000,79,3,2,1,2,1,0,1,0,13,1
6847,229000,45,2,2,1,1,1,0,0,1,13,1
6848,219000,45,2,2,1,1,1,0,0,0,13,1
6849,229000,45,2,2,1,1,1,0,0,1,13,1
6850,330000,63,2,2,1,1,0,0,0,0,13,1
6851,316387,46,2,2,1,1,1,0,1,0,13,1
6852,183900,41,2,2,1,1,1,0,0,0,13,1
6853,229000,45,2,2,1,1,1,0,0,1,13,1
6854,189900,40,2,2,1,1,1,0,0,0,13,1
6855,650000,144,3,4,2,1,1,0,0,0,13,1
6856,240000,45,2,2,1,1,1,0,0,0,13,1
6857,183550,40,2,2,1,1,1,0,1,0,13,1
6858,366700,51,1,2,1,1,1,0,1,0,13,1
6859,250000,40,1,2,1,1,1,0,0,0,13,1
6860,193900,42,2,2,1,1,1,0,0,0,13,1
6861,420000,63,3,2,1,2,0,0,1,0,13,1
6862,409000,54,2,2,1,1,0,1,1,0,13,1
6863,835000,103,2,4,2,1,0,0,0,0,13,1
6864,470000,59,2,2,1,1,0,0,1,0,13,1
6865,229000,45,2,2,1,1,1,0,0,1,13,1
6866,381700,71,3,3,0,2,1,0,1,1,13,1
6867,360000,64,2,2,1,1,1,1,1,0,13,1
6868,200000,43,1,2,1,1,0,0,0,0,13,1
6869,183900,41,2,2,1,1,1,0,0,1,13,1
6870,229000,45,2,2,1,1,1,0,0,1,13,1
6871,316387,49,2,2,1,1,1,0,1,0,13,1
6872,470000,38,1,2,1,1,1,1,1,0,13,1
6873,229000,45,2,2,1,1,1,0,0,1,13,1
6874,240000,40,1,2,1,1,1,0,0,0,13,1
6875,207040,41,2,2,1,1,1,0,0,0,13,1
6876,890000,91,3,2,1,2,1,1,1,0,13,1
6877,750000,86,2,2,1,2,1,0,1,0,13,1
6878,320000,61,2,2,1,1,1,0,0,0,13,1
6879,196900,41,2,2,1,1,1,0,0,0,13,1
6880,460000,63,2,2,1,1,1,0,1,0,13,1
6881,390000,52,2,2,1,1,1,0,1,0,13,1
6882,300000,48,2,2,1,1,0,0,0,0,13,1
6883,524900,71,2,2,1,1,1,0,1,0,13,1
6884,316387,49,2,2,1,1,1,0,1,0,13,1
6885,972611,70,3,2,1,1,0,0,0,0,13,1
6886,237000,34,2,2,1,1,1,0,1,0,13,1
6887,639999,68,2,2,1,2,1,0,1,0,13,1
6888,490000,89,2,2,1,1,0,0,0,0,13,1
6889,376222,59,2,2,1,1,1,0,1,0,13,1
6890,798000,73,2,2,1,2,1,1,1,0,13,1
6891,700000,91,3,3,1,2,1,0,1,0,13,1
6892,910000,135,3,3,1,1,1,0,1,0,14,1
6893,720000,70,2,2,1,2,1,0,1,0,14,1
6894,745000,70,2,2,1,2,1,0,1,0,14,1
6895,1500000,148,3,4,3,3,0,0,0,0,14,1
6896,692000,60,2,2,1,1,1,0,1,0,14,1
6897,900000,109,3,4,3,2,1,0,1,0,14,1
6898,760000,70,2,2,1,2,1,0,1,0,14,1
6899,1150800,147,4,3,0,2,1,0,1,1,14,1
6900,1230000,117,3,4,1,2,1,0,1,0,14,1
6901,430000,53,2,2,1,2,0,0,1,0,14,1
6902,550000,35,1,2,1,1,1,1,1,0,14,1
6903,1100000,130,3,3,1,2,1,0,1,0,14,1
6904,1050000,128,3,4,1,1,1,0,1,0,14,1
6905,377000,37,1,2,1,1,1,0,1,0,14,1
6906,1070000,60,1,2,1,2,0,1,1,0,14,1
6907,3750000,274,3,2,3,4,1,0,1,0,14,1
6908,1080000,89,2,3,2,2,1,0,1,0,14,1
6909,2500000,227,4,6,3,4,0,0,1,0,14,1
6910,360100,61,3,2,0,1,1,0,1,1,14,1
6911,3800000,310,4,6,4,4,1,0,1,0,14,1
6912,965000,123,3,2,1,2,1,0,1,0,14,1
6913,3059657,220,4,5,3,4,0,0,1,0,14,1
6914,757000,70,2,2,1,2,1,0,1,0,14,1
6915,2650000,223,3,4,3,4,1,0,1,0,14,1
6916,2540000,220,3,5,3,4,1,0,1,0,14,1
6917,1850000,154,3,5,3,3,1,0,1,0,14,1
6918,800000,71,2,2,1,2,0,0,1,0,14,1
6919,960000,120,3,4,1,2,0,0,1,0,14,1
6920,1150780,100,3,3,2,2,1,0,1,0,14,1
6921,1350000,118,3,5,3,2,1,0,1,0,14,1
6922,155000,30,1,2,1,1,0,0,0,0,15,1
6923,340000,60,2,2,1,1,0,0,1,0,15,1
6924,1380000,163,3,5,3,3,1,0,1,0,15,1
6925,350000,58,2,2,1,1,1,0,0,0,15,1
6926,530000,61,2,2,1,1,1,0,1,0,15,1
6927,410000,60,3,2,1,1,1,0,0,0,15,1
6928,369000,95,2,2,1,1,0,0,0,0,15,1
6929,230000,50,2,2,1,1,0,0,0,0,15,1
6930,310000,45,2,2,1,1,1,1,0,0,15,1
6931,350000,76,2,2,1,1,0,0,0,0,15,1
6932,279990,50,2,2,1,1,1,0,1,1,15,1
6933,325000,64,3,2,1,1,1,0,0,0,15,1
6934,290000,52,2,2,1,1,1,0,1,0,15,1
6935,490000,60,2,2,1,2,0,0,1,0,15,1
6936,360000,60,2,2,1,1,0,0,0,0,15,1
6937,365000,55,2,2,1,1,1,0,0,0,15,1
6938,320000,50,2,2,1,1,1,0,0,0,15,1
6939,399000,61,2,2,1,1,1,0,1,0,15,1
6940,310000,75,3,2,1,1,0,0,0,0,15,1
6941,575000,78,2,2,1,2,0,0,1,0,15,1
6942,286000,49,2,2,1,1,0,0,0,0,15,1
6943,295000,52,2,2,1,1,1,0,0,0,15,1
6944,530000,87,3,3,1,1,1,0,1,0,15,1
6945,296000,50,2,2,1,1,0,0,0,0,15,1
6946,399000,79,2,2,1,1,1,0,1,0,15,1
6947,264990,50,2,2,1,1,1,0,1,1,15,1
6948,390000,67,3,2,1,1,1,0,1,0,15,1
6949,510000,77,2,2,1,2,0,0,1,0,15,1
6950,425000,72,3,2,1,2,1,0,1,0,15,1
6951,300000,49,2,2,1,1,1,1,0,0,15,1
6952,240000,50,2,2,1,1,1,0,0,0,16,1
6953,229000,48,2,2,1,1,0,1,1,0,16,1
6954,215000,51,2,2,1,1,0,0,1,0,16,1
6955,250000,50,2,2,1,1,1,0,1,0,16,1
6956,650000,104,2,3,2,2,0,0,1,0,16,1
6957,315000,67,3,2,1,1,0,0,1,0,16,1
6958,380000,92,3,2,1,1,0,0,1,0,16,1
6959,250000,55,2,2,1,1,1,0,1,0,16,1
6960,149000,40,2,2,1,1,1,0,0,0,16,1
6961,226000,62,2,2,1,1,0,0,0,0,16,1
6962,220000,47,2,2,1,1,0,0,0,0,16,1
6963,215000,51,2,2,1,1,0,0,1,0,16,1
6964,214000,53,2,2,1,1,0,0,0,0,16,1
6965,210000,42,2,2,1,1,1,0,1,0,16,1
6966,199900,40,2,2,1,1,1,0,1,0,16,1
6967,245000,54,2,2,1,1,0,0,0,0,16,1
6968,340000,51,2,2,1,1,0,0,1,0,16,1
6969,290000,58,3,2,1,1,0,0,0,0,16,1
6970,199000,40,2,2,1,1,1,0,1,1,16,1
6971,260000,52,2,2,1,1,1,0,0,0,16,1
6972,260000,48,2,2,1,1,1,0,0,1,16,1
6973,580000,98,3,3,2,1,1,0,1,0,16,1
6974,320000,65,3,2,1,1,0,0,1,0,16,1
6975,290000,68,3,2,1,1,0,0,1,0,16,1
6976,222000,51,2,2,1,1,0,0,1,0,16,1
6977,270000,52,2,2,1,1,1,0,1,0,16,1
6978,260000,55,2,2,1,1,1,0,0,0,18,1
6979,150290,40,2,1,0,1,1,0,0,1,18,1
6980,165000,52,2,2,1,1,0,0,0,0,18,1
6981,209500,49,2,2,1,1,1,0,1,0,18,1
6982,260000,56,2,2,1,1,1,0,0,0,18,1
6983,235000,35,1,2,1,1,1,0,1,0,18,1
6984,150290,40,2,1,0,1,1,0,0,1,18,1
6985,265000,57,2,2,1,1,0,0,0,0,18,1
6986,178000,50,2,2,1,1,0,0,0,0,18,1
6987,170000,42,2,2,1,1,1,0,1,1,18,1
6988,230000,49,2,2,1,1,1,0,1,0,18,1
6989,210000,50,2,2,1,1,0,0,1,0,18,1
6990,217000,43,2,1,0,1,1,0,0,1,18,1
6991,275000,68,3,2,1,1,1,0,0,0,18,1
6992,235000,49,2,2,1,1,0,0,1,0,18,1
6993,190000,49,2,2,1,1,0,0,0,0,18,1
6994,230000,62,2,2,1,1,0,0,0,0,18,1
6995,215000,54,2,2,1,1,0,0,1,0,18,1
6996,550000,180,3,4,1,2,0,0,0,0,18,1
6997,163447,43,2,1,0,1,1,0,0,1,18,1
6998,440000,136,3,2,1,1,0,0,1,0,18,1
6999,190000,49,2,2,1,1,1,0,0,0,18,1
7000,195000,45,2,2,1,1,0,0,0,0,18,1
7001,202814,43,2,1,0,1,1,0,0,1,18,1
7002,190000,39,2,2,1,1,0,0,0,0,18,1
7003,270000,60,3,2,1,1,0,0,1,0,18,1
7004,205000,48,2,2,1,1,0,0,0,0,18,1
7005,195000,45,2,2,1,1,0,0,0,0,18,1
7006,275000,60,2,2,1,1,1,0,0,0,21,1
7007,295000,60,2,2,1,1,1,0,0,0,21,1
7008,299000,68,3,2,1,1,0,0,1,0,21,1
7009,277000,64,2,2,1,1,1,0,1,0,21,1
7010,450000,66,3,2,1,2,1,0,1,0,21,1
7011,303000,48,2,2,1,1,1,0,0,0,21,1
7012,279000,65,2,2,1,1,1,0,1,0,21,1
7013,290000,65,3,2,1,1,1,0,0,0,21,1
7014,213000,46,2,2,1,1,0,0,0,0,21,1
7015,310000,70,2,2,1,2,1,0,0,0,21,1
7016,350000,69,3,2,1,1,1,0,1,0,21,1
7017,330000,65,3,2,1,1,1,0,1,0,21,1
7018,330000,64,3,2,1,1,1,1,1,0,21,1
7019,300000,55,2,2,1,1,1,0,0,0,21,1
7020,305000,60,2,2,1,1,1,0,0,0,21,1
7021,330000,62,2,2,1,1,1,0,0,0,21,1
7022,320000,65,3,2,1,1,1,0,1,0,21,1
7023,310000,65,3,2,1,1,1,0,1,0,21,1
7024,370000,67,3,2,1,1,0,0,0,0,21,1
7025,310000,65,2,2,1,1,1,0,1,0,21,1
7026,300000,62,2,2,1,1,1,0,1,0,21,1
7027,330000,64,3,2,1,1,1,1,1,0,21,1
7028,280000,55,2,2,1,1,0,0,1,0,21,1
7029,440000,70,2,2,1,1,0,0,1,0,21,1
7030,700000,146,4,2,1,2,0,0,0,0,21,1
7031,320000,65,3,2,1,1,1,0,1,0,21,1
7032,460000,66,3,2,1,2,1,0,1,0,21,1
7033,250000,61,2,2,1,1,0,0,1,0,21,1
7034,880000,180,4,4,3,2,1,0,1,0,22,1
7035,250000,72,3,2,1,1,0,0,0,0,22,1
7036,750000,180,4,4,3,2,1,0,1,0,22,1
7037,260000,64,3,2,1,1,1,0,0,0,22,1
7038,260000,56,3,2,1,1,0,0,0,0,22,1
7039,850000,182,3,4,3,2,1,0,1,0,22,1
7040,830000,180,4,4,3,1,1,0,1,0,22,1
7041,880000,180,4,4,3,2,1,0,1,0,22,1
7042,920000,180,3,3,1,2,1,1,1,0,22,1
7043,780000,180,4,4,3,1,1,0,1,0,22,1
7044,920000,180,3,3,1,2,1,1,1,0,22,1
7045,730000,180,4,5,3,2,0,0,1,0,22,1
7046,600000,180,3,1,3,2,1,0,1,0,22,1
7047,800000,181,3,5,3,2,0,0,1,0,22,1
7048,335000,55,2,2,1,1,0,0,0,0,22,1
7049,285000,56,2,2,1,1,0,0,1,0,22,1
7050,265000,49,2,2,1,1,1,0,0,0,22,1
7051,850000,180,4,5,3,3,1,0,1,0,22,1
7052,635000,180,3,5,3,2,1,0,0,0,22,1
7053,850000,160,4,5,3,2,0,0,1,0,22,1
7054,800000,185,4,6,3,2,0,0,1,0,22,1
7055,700000,181,4,6,3,2,1,0,1,0,22,1
7056,245000,50,2,2,1,1,1,1,0,0,22,1
7057,285000,63,2,2,1,1,0,0,0,0,22,1
7058,880000,185,4,4,3,2,0,0,1,0,22,1
7059,380000,80,2,2,1,2,0,0,0,0,22,1
7060,350000,55,2,2,1,1,0,0,1,0,22,1
7061,265000,52,2,2,1,1,0,0,0,0,22,1
7062,358000,55,2,2,1,1,0,0,1,0,22,1
7063,365000,53,2,2,1,2,0,0,1,0,26,1
7064,169000,41,2,2,1,1,1,0,0,0,26,1
7065,377000,53,2,2,1,2,0,0,1,0,26,1
7066,168000,41,2,2,1,1,1,1,0,0,26,1
7067,240000,72,3,2,1,1,0,1,0,0,26,1
7068,585000,62,2,2,1,1,1,1,1,0,26,1
7069,690000,82,3,2,1,2,0,0,1,0,26,1
7070,219000,49,2,2,1,1,0,1,0,0,26,1
7071,580000,85,3,2,1,2,0,0,0,0,26,1
7072,299990,53,2,2,1,1,1,0,1,0,26,1
7073,380000,56,2,2,1,1,1,0,1,0,26,1
7074,850000,101,3,4,3,2,1,0,1,0,26,1
7075,219000,49,2,2,1,1,0,1,0,0,26,1
7076,370000,58,2,2,1,1,0,0,1,0,26,1
7077,700000,81,3,2,1,1,0,0,1,0,26,1
7078,1050000,93,3,2,1,3,0,0,1,0,26,1
7079,700000,68,2,2,1,1,1,0,0,0,26,1
7080,265000,62,3,2,1,1,0,0,0,0,26,1
7081,660000,89,3,2,1,2,0,0,0,0,26,1
7082,689000,80,3,2,1,2,0,0,0,0,26,1
7083,545000,72,3,3,1,1,0,0,1,0,26,1
7084,535000,67,2,2,1,1,1,0,1,0,26,1
7085,188000,41,2,2,1,1,1,0,0,1,26,1
7086,735000,86,2,2,1,2,1,0,1,0,26,1
7087,500000,69,2,2,1,1,1,0,0,0,26,1
7088,780000,100,3,2,1,2,0,0,1,0,26,1
7089,550000,70,2,2,1,2,0,0,0,0,26,1
7090,180000,50,2,2,1,1,0,0,0,0,29,1
7091,250000,62,2,2,1,1,0,0,0,0,29,1
7092,190000,58,2,2,1,1,0,0,0,0,29,1
7093,139000,35,2,2,1,1,0,0,0,0,29,1
7094,190000,60,2,2,1,1,0,0,0,0,29,1
7095,170000,53,3,2,1,1,0,0,0,0,29,1
7096,260000,56,2,2,1,1,0,0,0,0,29,1
7097,170000,56,3,2,1,1,0,0,0,0,29,1
7098,215000,58,2,2,1,1,0,0,0,0,29,1
7099,240000,50,2,2,1,1,0,0,0,0,29,1
7100,139000,50,2,2,1,1,0,0,0,0,29,1
7101,145000,50,2,2,1,1,0,0,0,0,29,1
7102,250000,50,2,2,1,1,0,0,0,0,29,1
7103,280000,57,2,2,1,1,0,0,0,0,29,1
7104,190000,47,2,2,1,1,0,0,0,0,29,1
7105,260000,55,3,2,1,1,0,0,0,0,29,1
7106,285000,58,2,2,1,1,0,0,0,0,29,1
7107,250000,70,3,2,1,1,0,0,0,0,29,1
7108,250000,48,2,2,1,1,0,0,0,0,29,1
7109,170000,39,2,2,1,1,0,0,0,0,29,1
7110,200000,57,2,2,1,1,0,0,0,0,29,1
7111,280000,73,3,2,1,1,0,0,0,0,29,1
7112,196000,45,2,2,1,1,0,0,0,0,29,1
7113,190000,47,1,2,1,1,0,0,0,0,29,1
7114,235000,58,2,2,1,1,0,0,0,0,29,1
7115,260000,62,2,2,1,1,0,0,0,0,29,1
7116,225000,54,2,2,1,1,0,0,0,0,29,1
7117,285000,56,2,2,1,1,0,0,0,0,29,1
7118,560000,72,3,2,1,1,0,1,1,0,32,1
7119,994000,108,3,3,1,2,1,1,1,0,32,1
7120,1830000,170,4,4,2,3,1,0,1,0,32,1
7121,735000,70,2,2,1,1,1,0,1,0,32,1
7122,980000,130,3,4,2,2,1,0,1,0,32,1
7123,700000,127,3,3,1,1,0,0,0,0,32,1
7124,585000,100,3,4,1,2,1,0,1,0,32,1
7125,535000,67,2,2,1,1,1,0,1,0,32,1
7126,850000,126,4,5,2,2,1,0,0,0,32,1
7127,679900,85,3,2,1,2,1,0,1,0,32,1
7128,1472000,160,4,5,1,2,1,0,1,0,32,1
7129,623092,70,3,2,1,1,1,0,1,0,32,1
7130,1149900,128,3,4,3,2,1,1,1,0,32,1
7131,600000,72,2,2,1,1,0,0,0,0,32,1
7132,550000,80,3,2,1,2,1,0,1,0,32,1
7133,1177000,106,3,3,1,2,0,0,1,0,32,1
7134,600000,74,3,2,1,2,1,1,1,0,32,1
7135,392000,54,2,2,1,1,1,0,1,0,32,1
7136,1245000,133,3,4,2,2,1,0,1,0,32,1
7137,450000,110,3,2,1,2,0,0,1,0,32,1
7138,679900,80,3,2,1,2,1,0,1,0,32,1
7139,623092,70,1,2,1,1,1,0,1,0,32,1
7140,585000,70,2,2,1,1,0,0,0,0,32,1
7141,1020000,115,3,2,1,2,0,0,1,0,32,1
7142,580000,70,2,2,1,2,1,0,1,0,32,1
7143,718000,74,2,3,2,1,1,0,1,1,32,1
7144,1000000,150,3,4,2,3,1,0,1,0,32,1
7145,550000,72,3,2,1,1,1,0,1,0,32,1
7146,840000,75,1,2,1,1,0,0,1,0,33,1
7147,1480000,125,3,3,1,2,1,1,0,0,33,1
7148,1340000,81,2,3,2,2,1,0,1,0,33,1
7149,3200000,151,2,3,2,3,1,0,0,0,33,1
7150,1200000,96,2,2,1,1,1,0,0,0,33,1
7151,2080000,91,1,2,1,2,0,0,1,0,33,1
7152,8000000,269,4,5,4,4,1,0,1,0,33,1
7153,1900000,187,3,4,1,2,1,1,1,0,33,1
7154,1020000,107,3,3,1,1,1,0,0,0,33,1
7155,3250000,190,4,5,2,3,1,0,1,0,33,1
7156,1380000,145,3,3,1,1,1,0,0,0,33,1
7157,1447021,95,2,3,2,2,1,0,1,0,33,1
7158,1490000,120,4,3,1,2,1,0,1,0,33,1
7159,1860000,144,2,3,2,2,1,0,1,0,33,1
7160,1150000,110,3,3,1,1,1,0,1,0,33,1
7161,2048880,85,1,2,1,2,1,0,1,0,33,1
7162,3600000,185,3,5,3,3,1,0,1,0,33,1
7163,1250000,140,3,3,1,1,1,0,0,0,33,1
7164,1400000,100,2,4,2,1,1,0,0,0,33,1
7165,1200000,96,2,2,1,1,1,1,0,0,33,1
7166,585000,45,1,2,1,1,1,0,1,0,33,1
7167,1380000,105,1,2,1,2,0,1,0,0,33,1
7168,1049000,98,2,2,1,1,0,0,0,0,33,1
7169,1210000,48,1,2,1,1,0,0,1,0,33,1
7170,1300000,140,3,2,1,1,0,0,0,0,33,1
7171,1050000,70,1,2,1,2,1,1,1,0,33,1
7172,3850000,200,2,4,2,3,0,0,1,0,33,1
7173,1200000,140,3,3,1,1,0,0,0,0,33,1
7174,470000,62,2,2,1,1,0,1,1,0,36,1
7175,157900,41,2,1,0,1,1,0,0,1,36,1
7176,375000,63,2,2,1,1,0,0,0,0,36,1
7177,570000,88,3,2,1,2,1,0,1,0,36,1
7178,565000,91,3,2,1,2,1,0,1,0,36,1
7179,1190000,128,3,3,1,3,1,1,0,0,36,1
7180,420000,68,2,2,1,2,0,0,0,0,36,1
7181,348000,54,2,2,1,1,0,0,1,0,36,1
7182,157900,41,2,1,0,2,1,0,0,1,36,1
7183,450000,55,2,2,1,1,1,0,1,0,36,1
7184,286000,55,2,2,1,1,0,0,0,0,36,1
7185,576000,88,3,2,1,2,1,0,1,0,36,1
7186,650000,116,2,2,1,2,0,0,0,0,36,1
7187,400000,67,2,2,1,1,1,1,0,0,36,1
7188,424000,68,2,2,1,1,0,0,1,0,36,1
7189,580000,88,3,2,1,2,1,0,1,0,36,1
7190,450000,71,2,2,1,1,1,0,0,0,36,1
7191,460000,67,2,2,1,1,0,0,0,0,36,1
7192,560000,68,2,2,0,2,1,0,1,1,36,1
7193,360000,65,3,2,1,1,0,0,0,0,36,1
7194,260000,54,2,2,1,1,0,0,1,0,36,1
7195,398000,63,2,2,1,1,1,0,0,0,36,1
7196,300000,50,2,2,1,1,0,0,0,0,36,1
7197,480000,68,1,2,1,1,0,1,1,0,36,1
7198,387900,64,3,2,0,1,1,0,0,1,36,1
7199,280000,48,2,2,1,1,1,0,0,0,36,1
7200,380000,70,2,2,1,1,0,0,0,0,36,1
7201,729775,49,2,2,1,1,0,0,1,0,36,1
7202,380000,56,2,2,1,1,0,0,1,0,36,1
7203,465000,58,2,2,1,1,1,0,1,0,36,1
7204,500000,71,2,2,1,1,0,0,0,0,36,1
7205,175000,44,2,2,1,1,0,0,0,0,42,1
7206,320000,60,3,2,1,1,0,0,1,0,42,1
7207,260000,64,3,2,1,1,0,0,1,0,42,1
7208,370000,60,3,2,1,1,0,0,0,0,42,1
7209,240000,48,2,2,1,1,0,0,0,0,42,1
7210,325000,60,3,2,1,1,1,1,1,0,42,1
7211,245000,48,2,2,1,1,0,0,1,0,42,1
7212,316500,60,3,2,1,1,1,0,1,0,42,1
7213,190000,43,2,2,1,1,0,0,0,0,42,1
7214,215000,43,2,2,1,1,1,0,0,0,42,1
7215,200000,47,2,2,1,1,0,0,0,0,42,1
7216,202000,44,2,2,1,1,1,0,0,0,42,1
7217,315000,59,3,2,1,1,1,0,1,0,42,1
7218,335000,60,2,2,1,1,1,1,1,0,42,1
7219,284000,65,3,2,1,1,0,0,1,0,42,1
7220,225000,50,2,2,1,1,0,1,1,0,42,1
7221,280000,45,2,2,1,1,0,0,0,0,42,1
7222,328000,60,2,2,1,1,0,0,0,0,42,1
7223,265000,47,2,2,1,1,0,0,1,0,42,1
7224,371000,60,2,2,1,1,0,0,0,0,42,1
7225,334000,60,3,2,1,1,0,0,0,0,42,1
7226,222000,45,2,2,1,1,0,0,0,0,42,1
7227,262000,46,2,2,1,1,0,0,0,0,42,1
7228,280000,64,3,2,1,1,1,0,1,0,42,1
7229,225000,48,2,2,1,1,1,0,1,0,42,1
7230,300000,64,3,2,1,1,1,0,1,0,42,1
7231,205000,43,2,2,1,1,1,0,0,0,42,1
7232,220000,45,2,2,1,1,1,0,0,0,42,1
7233,265000,48,2,2,1,1,1,0,1,0,42,1
7234,220000,49,2,2,1,1,0,0,1,0,42,1
7235,1290000,100,3,4,1,1,1,0,0,0,40,1
7236,1080000,124,3,3,1,1,1,0,0,0,40,1
7237,1980000,168,4,4,1,2,1,0,1,0,40,1
7238,1190000,81,2,3,1,1,1,0,0,0,40,1
7239,2950000,239,3,3,1,2,1,1,0,0,40,1
7240,350000,42,1,2,1,1,1,0,0,0,40,1
7241,2100000,168,4,4,2,1,0,0,1,0,40,1
7242,950000,108,3,3,1,1,0,0,0,0,40,1
7243,924000,55,2,3,2,1,1,0,1,0,40,1
7244,1179000,101,2,4,2,1,1,0,0,0,40,1
7245,1399000,120,3,2,1,1,0,0,0,0,40,1
7246,1000000,130,3,2,1,1,1,0,0,0,40,1
7247,400000,31,1,2,1,1,0,1,0,0,40,1
7248,2890000,240,4,4,3,4,1,0,0,0,40,1
7249,8500000,420,4,6,4,4,1,0,1,0,40,1
7250,1800000,210,3,4,1,2,1,0,0,0,40,1
7251,980000,140,3,2,1,1,1,0,0,0,40,1
7252,410000,34,1,2,1,1,1,0,0,0,40,1
7253,900000,65,2,1,2,1,1,0,1,1,40,1
7254,1300000,138,3,3,1,1,1,0,0,0,40,1
7255,900000,60,2,2,1,2,1,0,1,0,40,1
7256,1940000,226,3,4,1,2,1,0,0,0,40,1
7257,1400000,168,3,4,1,2,0,0,0,0,40,1
7258,1600000,115,3,3,1,2,1,0,0,0,40,1
7259,2600000,187,3,5,2,2,1,0,1,0,40,1
7260,760000,45,1,2,1,1,0,1,1,0,40,1
7261,500000,133,3,2,1,1,0,0,0,0,41,1
7262,215000,52,2,2,1,1,0,0,0,0,41,1
7263,225000,54,2,2,1,1,0,0,1,0,41,1
7264,235000,53,2,2,1,1,0,0,0,0,41,1
7265,235000,54,2,2,1,1,0,0,0,0,41,1
7266,190000,52,2,2,1,1,0,0,1,0,41,1
7267,250000,57,2,2,1,1,0,1,1,0,41,1
7268,250000,55,2,2,1,1,1,0,1,0,41,1
7269,220000,50,2,2,1,1,1,0,0,0,41,1
7270,243000,58,2,2,1,1,0,0,0,0,41,1
7271,240000,52,2,2,1,1,0,0,0,0,41,1
7272,290000,73,3,2,1,1,1,0,0,0,41,1
7273,200000,52,2,2,1,1,1,0,0,0,41,1
7274,645000,162,3,3,1,2,0,0,1,0,41,1
7275,215000,52,2,2,1,1,0,0,0,0,41,1
7276,290000,73,3,2,1,1,1,0,0,0,41,1
7277,250000,58,2,2,1,1,0,0,0,0,41,1
7278,290000,73,3,2,1,1,1,0,0,0,41,1
7279,265000,54,2,2,1,1,0,0,0,0,41,1
7280,220000,52,2,2,1,1,0,0,0,0,41,1
7281,246000,56,2,2,1,1,1,0,1,0,41,1
7282,300000,70,3,2,1,1,0,0,0,0,41,1
7283,230000,53,2,2,1,1,0,0,0,0,41,1
7284,215000,54,2,2,1,1,0,0,0,0,41,1
7285,290000,54,2,2,1,1,0,0,1,0,41,1
7286,320000,65,3,2,1,1,0,0,1,0,41,1
7287,230000,54,2,2,1,1,0,0,0,0,41,1
